,Item,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Total_units,Total_units,Total_units,Total_units,Total_units,Item,Slope,Intercept,R_squared,predicted_min_quantity,predicted_max_quantity,predicted_median_quantity,predicted_average_quantity,min_avg_elasticity,max_avg_elasticity,avg_elasticity
1910,7684010047,5.484908331976745,1179.255291375,0.49,6.49,5.99,1.7116279069767442,368.0,1.0,13.0,1.0,215,-0.5309754199614031,4.623979411997895,0.1680393278814283,4.363801456216807,1.1779489364483888,1.4434366464290904,1.711627906976744,-0.5221901648667341,-2.200454365848879,-1.3613222653578065
1911,7684010058,5.586971706860714,1564.352077921,0.0,6.49,5.99,1.8178571428571428,509.0,1.0,11.0,1.0,280,-0.24758106325053258,3.2010855383923618,0.03736575859474696,3.2010855383923618,1.5942844378964052,1.7180749695216715,1.8178571428571433,-0.2756015526343594,-0.8762911576989275,-0.5759463551666435
1912,7684010098,5.529473468450758,1459.780995671,2.49,6.49,5.99,1.7234848484848484,455.0,1.0,11.0,1.0,264,-0.47909812124983114,4.372645198720394,0.1303158879815199,3.1796908768083147,1.26329839180899,1.5028474524339055,1.7234848484848486,-0.7835971801557049,-1.9279963404978893,-1.355796760326797
1913,7684010132,5.645756613755556,2032.472380952,1.99,6.49,5.99,2.0861111111111112,751.0,1.0,15.0,2.0,360,-0.6580997314553046,5.801582022485652,0.13387030078717285,4.491963556889596,1.5305147653407252,1.8595646310683773,2.086111111111111,-0.7639149189679064,-2.2082843073486007,-1.4860996131582536
1914,7684010207,5.391899775617801,1029.852857143,-0.51,6.49,5.99,1.5706806282722514,300.0,1.0,7.0,1.0,191,-0.33052062032703855,3.3528146868506674,0.10993534250505851,3.5213802032174573,1.207735860928187,1.3729961710917065,1.570680628272252,-0.31687927454306714,-1.4134716302490182,-0.8651754523960427
1915,7684020015,1.365,24.57,1.24,1.69,1.24,1.7222222222222223,31.0,1.0,4.0,2.0,18,-1.6068376068376071,3.9155555555555557,0.16260581523739423,1.923076923076923,1.1999999999999997,1.923076923076923,1.7222222222222219,-1.1482766705744443,-1.6798479087452471,-1.4140622896598458
1916,7684020016,1.54,18.48,1.24,1.69,1.69,2.75,33.0,1.0,8.0,1.5,12,-5.000000000000001,10.45,0.19217081850533807,4.249999999999998,1.9999999999999982,1.9999999999999982,2.7499999999999973,-1.985714285714288,-3.4000000000000012,-2.692857142857145
1917,7684020027,1.69,417.43,1.69,1.69,1.69,2.1093117408906883,521.0,1.0,10.0,2.0,247,inf,0.0,0.0,inf,inf,inf,inf,,,
1918,7684025330,1.69,292.37,1.69,1.69,1.69,1.716763005780347,297.0,1.0,7.0,1.0,173,inf,0.0,0.0,inf,inf,inf,inf,,,
1919,7684036395,5.3696302521,912.837142857,-10.0,6.49,5.79,1.4411764705882353,245.0,1.0,7.0,1.0,170,-0.07881446288068794,1.8643809947753898,0.019657018994370397,2.652525623582269,1.3528751306797249,1.4080452546962066,1.4411764705882353,0.08914671762251711,-0.3345358360091284,-0.12269455919330564
1920,7684040021,5.450647083865901,1422.6188888890001,-0.51,6.49,5.99,1.5440613026819923,403.0,1.0,9.0,1.0,261,-0.345270574501418,3.426009352732851,0.12593823984475358,3.6020973457285743,1.185203324218648,1.357838611469357,1.5440613026819927,-0.33148221296714286,-1.510573228381622,-0.9210277206743824
1921,7684046285,5.323333333333333,111.79,4.49,6.29,4.99,1.1428571428571428,24.0,1.0,2.0,1.0,21,-0.07105637138796782,1.5211138932124249,0.013816516658771524,1.2020707856804493,1.0741693171821072,1.1665425999864654,1.1428571428571428,-0.2973651554067708,-0.372210860474345,-0.33478800794055785
1922,7684048511,5.516625683061475,1346.056666667,-1.0,6.49,5.99,1.5,366.0,1.0,4.0,1.0,244,-0.19873138920805813,2.5963266857356597,0.07266214218721898,2.795058074943718,1.3065599697753625,1.4059256643793914,1.5000000000000002,-0.2089832735356817,-0.8501843635598281,-0.5295838185477548
1923,7684052987,5.459730769230769,1419.53,0.0,6.49,5.99,1.7192307692307693,447.0,1.0,9.0,1.0,260,-0.13812377727258052,2.473349405968255,0.017641421307650514,2.473349405968255,1.5769260914692071,1.6459879801054975,1.7192307692307693,-0.1798698188763169,-0.5007473918841419,-0.3403086053802294
1924,7684058074,7.590000000000001,356.73,7.59,7.59,7.59,1.297872340425532,61.0,1.0,3.0,1.0,47,inf,0.0,0.0,inf,inf,inf,inf,,,
1925,7684058076,7.590000000000001,288.42,7.59,7.59,7.59,1.2894736842105263,49.0,1.0,3.0,1.0,38,inf,0.0,0.0,inf,inf,inf,inf,,,
1926,7684067444,7.59,83.49,7.59,7.59,7.59,1.5454545454545454,17.0,1.0,5.0,1.0,11,inf,0.0,0.0,inf,inf,inf,inf,,,
1927,7684067446,7.590000000000001,303.6,7.59,7.59,7.59,1.175,47.0,1.0,3.0,1.0,40,inf,0.0,0.0,inf,inf,inf,inf,,,
1928,7684525005,5.10904761904762,214.58,4.69,5.49,4.89,1.4285714285714286,60.0,1.0,4.0,1.0,42,-0.6150477707006371,4.570879777070065,0.08121784664380213,1.6863057324840764,1.194267515923567,1.5632961783439496,1.4285714285714284,-1.934870006572702,-2.485444492627928,-2.2101572496003152
1929,7684525016,3.7900000000000005,11.370000000000001,3.79,3.79,3.79,2.0,6.0,1.0,3.0,2.0,3,inf,0.0,0.0,inf,inf,inf,inf,,,
1930,7729806718,3.478351254480287,970.46,3.24,3.49,3.49,2.412186379928315,673.0,1.0,10.0,2.0,279,0.7611336032388671,-0.23530364372470025,0.0005877024358010262,2.2307692307692295,2.421052631578946,2.421052631578946,2.4121863799283143,1.101359419927492,1.0973689251305048,1.0993641725289984
1931,7750700501,6.883406593406593,626.39,6.69,6.99,6.89,1.0879120879120878,99.0,1.0,2.0,1.0,91,0.2264671130366279,-0.47095313115399273,0.00784449337325665,1.044111855061048,1.1120519889720364,1.0894052776683734,1.0879120879120878,1.441789720707581,1.4281462012061859,1.4349679609568833
1932,7750700505,6.881428571428571,1445.1,6.69,6.99,6.89,1.2809523809523808,269.0,1.0,4.0,1.0,210,-0.35706956700184683,3.738101101306518,0.005510837873455944,1.3493056980641627,1.2421848279636087,1.2778917846637938,1.2809523809523808,-1.8423835144756606,-1.9630581231153115,-1.902720818795486
1933,7756700089,4.672195121951219,383.12,2.99,5.0,5.0,1.4146341463414633,116.0,1.0,7.0,1.0,82,-1.2249517543020305,7.137847757416999,0.5172923533024448,3.475242012053928,1.0130889859068466,1.0130889859068466,1.4146341463414638,-1.919439072158129,-4.880281538370193,-3.399860305264161
1934,7756700094,4.559497354492064,574.496666666,0.323333333,5.99,4.99,1.4523809523809523,183.0,1.0,5.0,1.0,126,-0.6474518531686926,4.404435964064591,0.41261825318738077,4.195093198422531,0.5261993635841224,1.1736512167528148,1.4523809523809534,-0.5597896852482123,-3.452117438473835,-2.0059535618610234
1935,7756700121,6.3333497536945815,1285.67,4.99,6.99,6.39,1.4137931034482758,287.0,1.0,6.0,1.0,203,-0.17518283737623647,2.5232872833965807,0.02160806449280529,1.6491249248891608,1.2987592501366878,1.4038689525624297,1.4137931034482756,-0.6476361822625931,-0.8604524112220386,-0.7540442967423159
1936,7756700122,6.639115044247788,1500.44,4.99,6.99,6.99,1.2964601769911503,293.0,1.0,5.0,1.0,226,0.09227549396774239,0.6838325567745158,0.005971218623732443,1.1442872716735504,1.3288382596090351,1.3288382596090351,1.2964601769911503,0.4396531626829058,0.47904394621124025,0.459348554447073
1937,7756700154,6.453621794871795,2013.53,2.99,6.99,6.49,1.5673076923076923,489.0,1.0,10.0,1.0,312,-0.28686728948590245,3.418640683969709,0.039874053736135256,2.560907488406861,1.4134383304632512,1.5568719752062021,1.5673076923076925,-0.65623182625765,-1.2938154796507548,-0.9750236529542025
1938,7756700156,6.449030197445122,2115.281904762,4.323333333,6.99,6.49,1.920731707317073,630.0,1.0,12.0,2.0,328,-0.3158152426283122,3.9574337438405163,0.02403593514910588,2.5920591783160516,1.7498851978686143,1.9077928191827702,1.9207317073170729,-0.7538741963157931,-1.1562771850419051,-0.9550756906788491
1939,7756700158,6.638395721925134,2482.76,2.99,6.99,6.99,1.8449197860962567,690.0,1.0,17.0,2.0,374,-0.5636557651942449,5.5866898064001695,0.0901028448902011,3.901359068469377,1.6467360076923976,1.6467360076923976,1.8449197860962565,-0.9444548194737661,-2.20002321897731,-1.572239019225538
1940,7756700210,6.842272727272728,301.06,6.49,6.99,6.99,1.3863636363636365,61.0,1.0,3.0,1.0,44,-0.43176178660049636,4.34059553349876,0.025977368903349375,1.5384615384615388,1.3225806451612905,1.3225806451612905,1.3863636363636367,-1.9681059715018396,-2.204639950036441,-2.08637296076914
1941,7756700218,4.14,12.419999999999998,4.14,4.14,4.14,1.0,3.0,1.0,1.0,1.0,3,inf,0.0,0.0,inf,inf,inf,inf,,,
1942,7756700260,4.99,14.97,0.99,6.99,6.99,2.6666666666666665,8.0,1.0,6.0,1.0,3,-0.8333333333333333,6.824999999999999,0.9999999999999998,5.999999999999999,1.0,1.0,2.666666666666666,-0.5750000000000001,-2.722727272727272,-1.6488636363636362
1943,7756700297,4.476842105263158,340.24,-1.01,6.49,3.99,1.5921052631578947,121.0,1.0,7.0,1.0,76,-0.28377731695645236,2.8625315042271495,0.08065822765066764,3.1491465943531662,1.0208167171797737,1.7302600095709046,1.592105263157895,-0.20750029327901875,-1.1910577703948309,-0.6992790318369249
1944,7756700298,4.765664488013072,729.146666666,-10.0,6.49,4.99,1.7516339869281046,268.0,1.0,24.0,1.0,153,-0.23283033777476075,2.861225259393371,0.03416634534796004,5.189528637140978,1.3501563672351735,1.6994018738973147,1.751633986928105,0.17557751795878573,-0.8448862964274697,-0.334654389234342
1945,7756700300,5.020354804326633,999.050606061,-1.01,6.49,5.49,2.3266331658291457,463.0,1.0,33.0,2.0,199,-0.6057840298429296,5.367883930435447,0.07294861834387449,5.979725800576806,1.4363455767548339,2.0421296065977637,2.326633165829147,-0.2924757892465744,-1.852997211857435,-1.0727365005520046
1946,7756700301,4.827692823605634,342.766190476,0.656666667,5.99,5.49,1.6901408450704225,120.0,1.0,7.0,1.0,71,-0.63319617126073,4.747017457000414,0.2593477519293615,4.331218637661469,0.9541723911486408,1.2707704767790062,1.6901408450704234,-0.5767261431953871,-2.5903594112684423,-1.5835427772319146
1947,7756700315,4.787222222222223,86.17,2.49,5.24,5.0,1.1666666666666667,21.0,1.0,3.0,1.0,18,-0.4017118094010596,3.0897503675605167,0.2581370330780883,2.0894879621518783,0.9847804862989644,1.0811913205552188,1.166666666666666,-0.8977909342601428,-1.8722530909499624,-1.3850220126050525
1948,7756700317,4.099473684210526,77.89,0.99,5.24,5.0,1.5789473684210527,30.0,1.0,9.0,1.0,19,-0.7190893386768336,4.526835188923082,0.35229135500211034,3.814936743633017,0.758807054256474,0.931388495538914,1.5789473684210522,-0.6785066549007476,-2.872806437673903,-1.7756565462873253
1949,7756700318,4.732272727272727,104.11,0.99,5.24,4.995,1.3636363636363635,30.0,1.0,4.0,1.0,22,-0.5842133347898506,4.128293194771424,0.4426227418442547,3.549921993329472,1.0670153204726067,1.2101475874961203,1.3636363636363629,-0.6803680326372195,-2.396861197152383,-1.5386146148948012
1950,7756700325,4.4196,441.96000000000004,-10.0,5.99,4.995,1.32,132.0,1.0,4.0,1.0,100,-0.09236041419518178,1.7281960865770256,0.05089628620979538,2.6518002285288436,1.1749572055478867,1.2668558176720928,1.3200000000000003,0.12976686281265956,-0.3853512859732741,-0.1277922115803073
1951,7756700326,4.265737704918033,260.21000000000004,2.99,5.99,4.49,1.2950819672131149,79.0,1.0,4.0,1.0,61,-0.40108674367147623,3.0060128126353263,0.25493152265448193,1.8067634490576123,0.6035032180431834,1.205133333550398,1.295081967213116,-0.9382092975151424,-2.166581974808289,-1.5523956361617157
1952,7756700327,4.742988980714876,1147.803333333,0.99,5.99,5.0,1.9421487603305785,470.0,1.0,8.0,1.5,242,-0.5405214012339322,4.505835810223683,0.13128975647226568,3.9707196230020902,1.268112616832429,1.8032288040540219,1.9421487603305785,-0.5240778309643551,-1.8071457621968516,-1.1656117965806034
1953,7756700338,4.879254385960526,370.823333333,-1.01,5.99,5.49,1.4605263157894737,111.0,1.0,4.0,1.0,76,-0.22182726461378113,2.542877969581892,0.11346617412592955,2.766923506841811,1.2141326545453428,1.3250462868522335,1.4605263157894741,-0.2030316508874054,-0.9014595862765803,-0.5522456185819928
1954,7756700339,4.77057213930597,639.256666667,1.656666667,5.99,5.0,1.507462686567164,202.0,1.0,6.0,1.0,134,-0.17507088584278,2.3426509769723465,0.029706142786131234,2.0526168760344508,1.2939763707740943,1.4672965477584465,1.5074626865671643,-0.3160666416457262,-0.6724625658611822,-0.4942646037534542
1955,7756700351,4.402037037055556,158.47333333400002,0.99,5.99,3.99,1.5277777777777777,55.0,1.0,3.0,1.0,36,-0.30205173034566696,2.857420681866121,0.3607962957486591,2.558389468823911,1.048130817095576,1.65223427778691,1.5277777777777777,-0.3985823435115293,-1.2185730406374207,-0.8085776920744749
1956,7756700353,3.877654321,104.696666667,1.39,5.99,3.99,1.8148148148148149,49.0,1.0,5.0,1.0,27,-0.6890182248824765,4.4865893117781,0.41613662310118427,3.5288539791914575,0.35937014473206474,1.7374065944970183,1.8148148148148149,-0.6792168394906826,-3.1271459376787774,-1.90318138858473
1957,7756700363,5.811428571428571,488.16,0.99,6.99,5.99,1.6428571428571428,138.0,1.0,6.0,1.0,84,0.026361031518624633,1.4896618911174784,0.0006633519966393511,1.5157593123209168,1.6739255014326646,1.64756446991404,1.6428571428571428,0.05676304023845011,0.10174283281294323,0.07925293652569668
1958,7756700365,5.841851851851852,315.46000000000004,4.99,6.99,5.99,1.3148148148148149,71.0,1.0,3.0,1.0,54,-0.016709511568123368,1.4124293059125963,0.0005141388174807178,1.3290488431876606,1.295629820051414,1.3123393316195373,1.3148148148148149,-0.06845850514071629,-0.08213695632351566,-0.07529773073211597
1959,7756706153,5.761484375,1474.94,5.69,5.99,5.69,1.87109375,479.0,1.0,7.0,2.0,256,-0.2967633459436738,3.5808911307271956,0.0011411073793774742,1.8923076923076914,1.8032786885245893,1.8923076923076914,1.8710937499999991,-0.9030077899589782,-0.9491171298710648,-0.9260624599150216
1960,7756708516,6.22014705882353,845.94,2.99,6.99,6.49,1.375,187.0,1.0,4.0,1.0,136,-0.3095557123639928,3.300482053802913,0.11783640100485689,2.374910473834574,1.1366876243786033,1.2914654805605994,1.3750000000000004,-0.7602991201162802,-1.6280991487701082,-1.1941991344431941
1961,7756713228,5.240272094620001,1572.0816283860001,-1.01,6.49,5.49,2.9066666666666667,872.0,1.0,85.0,2.0,300,-1.548427548323264,11.02084833868593,0.10639898351577365,12.584760162492426,0.9715535500679469,2.519981098391211,2.906666666666668,-0.42283192635835,-4.683456700643612,-2.5531443135009813
1962,7756713229,5.211404129282609,1438.3475396820002,2.323333333,6.49,5.49,2.3043478260869565,636.0,1.0,30.0,1.0,276,-1.2490475290779466,8.813639276794008,0.2725631596206704,5.911685517985928,0.7073208130781357,1.9563683421560816,2.304347826086957,-1.145473103064325,-4.852994026087383,-2.999233564575854
1963,7756720518,4.538907615483146,807.9255555560001,1.69,5.99,4.99,1.449438202247191,258.0,1.0,9.0,1.0,178,-0.6605671215788778,4.4476913409193415,0.27248279249311463,3.3313329054510383,0.49089428266186363,1.1514614042407412,1.4494382022471917,-0.8606585593514207,-3.5844631015676742,-2.2225608304595474
1964,7756722480,4.7826944574725605,1568.723782051,1.823333333,5.99,5.0,2.0091463414634148,659.0,1.0,15.0,1.0,328,-1.1701274917210618,7.605508610654008,0.23458198982641962,5.471976151139314,0.5964449352448478,1.7548711520486986,2.009146341463416,-1.0332533301451137,-4.837837022744654,-2.935545176444884
1965,7756722482,4.639633759195123,951.1249206350001,1.39,5.99,4.99,1.975609756097561,405.0,1.0,12.0,1.0,205,-1.3533133384239562,8.254488007818402,0.40105591937234003,6.373382467409103,0.148141110658905,1.5014544490828605,1.975609756097561,-0.977361527437483,-6.773499365700276,-3.87543044656888
1966,7756722506,4.41916666666875,707.066666667,-10.0,5.99,4.99,1.73125,277.0,1.0,11.0,1.0,160,-0.36495350158279527,3.34404034907873,0.09631307825587274,6.9935753649066825,1.157968874597786,1.5229223761805815,1.7312500000000002,0.2334424566182715,-1.314840442501443,-0.5406989929415857
1967,7756722600,4.731124728504674,1518.6910378500002,0.59,5.99,5.0,2.4299065420560746,780.0,1.0,26.0,2.0,321,-2.0378394461173763,12.071179138304263,0.3252365769699511,10.86885386509501,-0.13547914393882188,1.8819819077173818,2.4299065420560755,-0.8153841062980994,-9.522171368952053,-5.168777737625076
1968,7756722700,4.786294706725322,1115.206666667,1.656666667,5.99,5.0,1.5150214592274678,353.0,1.0,8.0,1.0,233,-0.392765141830729,3.3949111785581065,0.11299058847916053,2.7442302601276105,1.0422479789920396,1.4310854694044615,1.515021459227468,-0.594135027582804,-1.655106362919509,-1.1246206952511566
1969,7756725004,4.563144555493827,1108.844126985,-0.51,5.99,4.99,2.111111111111111,513.0,1.0,15.0,1.0,243,-0.9203868624487247,6.310969411442056,0.18378762865096365,6.780366711290905,0.7978521053741945,1.718238967822919,2.1111111111111116,-0.41955466515175055,-3.338981927084766,-1.879268296118258
1970,7756725005,4.609696223314655,1069.449523809,0.49,5.99,4.99,1.8620689655172413,432.0,1.0,12.0,1.0,232,-1.0565788712407733,6.732576597909896,0.38238770743194084,6.214852951001917,0.4036691591776629,1.4602480304184366,1.862068965517241,-0.6671144447094957,-4.942943294752105,-2.8050288697308003
1971,7756725420,4.724367283952382,1190.540555556,1.39,5.99,5.0,1.8452380952380953,465.0,1.0,10.0,1.0,252,-0.9958154722513345,6.549836133195891,0.3725023206898159,5.165652626766536,0.5849014544103968,1.570758771939218,1.8452380952380958,-0.8684747467645847,-4.390502067375755,-2.62948840707017
1972,7756725421,4.399737532811024,558.766666667,0.99,5.99,4.69,1.4488188976377954,184.0,1.0,7.0,1.0,127,-0.5315174204306162,3.787356041649275,0.29595204332148917,3.261153795422965,0.6035666932698835,1.2945393398296847,1.4488188976377958,-0.6082284499140371,-2.6906866413677117,-1.6494575456408744
1973,7756725423,4.89047720146712,2156.700445847,2.19,5.99,5.0,3.1904761904761907,1407.0,1.0,27.0,2.0,441,-2.306593253774969,14.470817911120541,0.3295973939165754,9.419378685353358,0.6543243210084775,2.937851642245697,3.1904761904761916,-1.2951601035247546,-6.527473983576137,-3.9113170435504454
1974,7756725424,4.640972222223214,1039.577777778,-0.51,5.99,5.0,1.6875,378.0,1.0,10.0,1.0,224,-0.5661551444751951,4.315010298978151,0.16156332326644182,4.6037494226605,0.9237409835717321,1.4842345766021752,1.6875,-0.3717498732241903,-2.304949888673969,-1.3383498809490797
1975,7756725426,4.634777138747664,991.8423076920001,-1.01,5.99,5.0,1.6308411214953271,349.0,1.0,13.0,1.0,214,-0.6065398162658628,4.442017995664557,0.2065987972278352,5.054623210093078,0.8088444962320382,1.409318914335243,1.6308411214953273,-0.32885848322495614,-2.641467542692996,-1.4851630129589761
1976,7756725434,4.622185792349727,845.86,0.99,5.99,4.99,1.6612021857923498,304.0,1.0,12.0,1.0,183,-0.9084125360350895,5.860053703446125,0.2814044660188587,4.960725292771387,0.41866261259593873,1.3270751486310282,1.6612021857923498,-0.7698936517852479,-4.635033304075485,-2.7024634779303662
1977,7756725438,4.5861771844660195,944.7525,0.49,5.99,4.99,2.0242718446601944,417.0,1.0,13.0,1.0,206,-1.4224210189032016,8.547746668258968,0.3407924514244486,7.8507603689964,0.027444765028789675,1.4498657839319922,2.0242718446601966,-0.7311835512673938,-7.332287829511405,-4.031735690389399
1978,7756725440,4.389785898860465,566.282380953,1.656666667,5.99,4.49,1.8527131782945736,239.0,1.0,9.0,1.0,129,-1.1412642417156718,6.8626188534517105,0.4366481198841492,4.971924425962326,0.02644604557483632,1.7383424081483438,1.8527131782945734,-1.0111306274112255,-6.303924825827981,-3.6575277266196036
1979,7756725442,4.656289308176101,740.35,0.0,5.99,5.0,1.7358490566037736,276.0,1.0,11.0,1.0,159,-0.6310787169250945,4.674334138839583,0.15093127310204232,4.674334138839583,0.8941726244582671,1.5189405542141108,1.7358490566037736,-0.4584089085511028,-2.5545974183391675,-1.5065031634451351
1980,7756725443,4.407707590979592,647.933015874,0.99,5.99,4.69,1.6734693877551021,246.0,1.0,9.0,1.0,147,-0.8291855836729037,5.328276979241004,0.3340959637021107,4.507383251404829,0.3614553330403103,1.4393965918150848,1.6734693877551026,-0.7241236089282319,-4.236829573880535,-2.4804765914043836
1981,7756725444,4.505906410255,901.181282051,1.69,5.99,4.69,1.94,388.0,1.0,13.0,1.0,200,-0.9307001764345318,6.133647891021818,0.24741901293769986,4.560764592847459,0.5587538341789724,1.7686640635438629,1.9400000000000013,-0.887054300588098,-3.909365466196214,-2.398209883392156
1982,7756726530,4.734060370802048,1387.079688645,1.847142857,5.99,5.0,2.2252559726962455,652.0,1.0,24.0,1.0,293,-2.1161476245806536,12.24322658099041,0.37169613316250005,8.334399611888738,-0.4324976902477058,1.6624884580871413,2.2252559726962478,-1.3188685431867884,-12.658535789073206,-6.988702166129997
1983,7756727105,5.117884925242152,1141.288338329,1.49,6.49,5.49,2.0672645739910314,461.0,1.0,26.0,1.0,223,-0.9476728804468745,6.917345322890901,0.20270133139439525,5.505312731025057,0.7669483287906855,1.71462120923756,2.067264573991033,-0.8269461094332671,-3.8813166548650413,-2.3541313821491543
1984,7756727442,5.547575757581818,305.116666667,3.656666667,6.99,5.99,1.4727272727272727,81.0,1.0,6.0,1.0,55,-0.5333988212246926,4.431797642476097,0.11378336669173321,2.4813359526866714,0.703339882115495,1.2367387033401878,1.472727272727274,-1.241642275212804,-3.073217715375439,-2.1574299952941214
1985,7756728190,4.782410503212766,1348.639761906,1.656666667,5.99,5.0,1.8297872340425532,516.0,1.0,8.0,1.0,282,-0.6215178528272006,4.802140741337603,0.15679260149120558,3.772492831613368,1.0792488029026717,1.6945514772016002,1.829787234042553,-0.714352258387269,-2.3015340341952766,-1.507943146291273
1986,7756728320,4.781044776119404,320.33000000000004,1.656666667,5.99,4.49,1.8507462686567164,124.0,1.0,6.0,2.0,67,-0.3071843026443344,3.3194081741202934,0.13230093162766812,2.8105061793037844,1.4793742012807305,1.940150655247232,1.8507462686567164,-0.42425591026406545,-0.993566421446996,-0.7089111658555307
1987,7756728323,4.791641393528572,1677.074487735,0.0,5.99,5.0,2.137142857142857,748.0,1.0,15.0,2.0,350,-0.8929448068476871,6.415814155770611,0.17494055862848318,6.415814155770611,1.0670747627529646,1.9510901215321752,2.137142857142858,-0.500256378252306,-3.0046057520769804,-1.752431065164643
1988,7756760332,4.514857660461956,830.733809525,-10.0,5.99,4.995,1.5326086956521738,282.0,1.0,7.0,1.0,184,-0.22372098313816424,2.5426770901795948,0.08669776462710514,4.779886921561237,1.202588401181991,1.4251907794044643,1.5326086956521738,0.19439877843367614,-0.8592276901160791,-0.3324144558412015
1989,7786500152,5.790866425992779,1604.07,3.69,6.79,5.79,2.4259927797833933,672.0,1.0,65.0,2.0,277,-1.5109573594094396,11.175745023494223,0.13751713935662993,5.60031236727339,0.9163445531041265,2.427301912513567,2.4259927797833942,-1.7847795015848167,-5.68738305588039,-3.736081278732603
1990,7786500156,5.681510204081633,1391.97,3.69,6.79,5.79,2.204081632653061,540.0,1.0,57.0,1.0,245,-1.1691615199583822,8.8466847385162,0.10159806282437336,4.53247872986977,0.9080780179987853,2.0772395379571673,2.204081632653061,-1.6264693738165006,-4.685238375649047,-3.155853874732774
1991,7786500170,4.668139534883721,200.73000000000002,3.69,6.79,3.99,1.4186046511627908,61.0,1.0,4.0,1.0,43,-0.0787910177780979,1.7864121162464557,0.008405190871669757,1.4956732606452745,1.251421105533171,1.4720359553118452,1.4186046511627908,-0.2259723817061337,-0.33812350818447634,-0.28204794494530505
1992,7786500171,4.71265306122449,230.92000000000002,3.69,6.79,5.0,1.469387755102041,72.0,1.0,4.0,1.0,49,-0.31692823542357795,2.9629605739594416,0.12800048037917822,1.793495385246439,0.8110178554333474,1.378319396841552,1.4693877551020411,-0.8161610125228045,-1.598625928887979,-1.2073934707053917
1993,7786500257,5.501315789473685,836.2,3.69,6.79,5.29,1.868421052631579,284.0,1.0,41.0,1.0,152,-0.6784951559744233,5.601037167275084,0.049860982166702025,3.0973900417294624,0.9940550582087502,2.011797792170385,1.8684210526315788,-1.2558398057611893,-2.913421073499057,-2.084630439630123
1994,7788600150,4.883010380622838,1411.19,3.99,5.49,4.99,1.5847750865051904,458.0,1.0,7.0,1.0,289,-0.5742946141103743,4.389061648741936,0.0375494671441623,2.097626138441542,1.2361842172759805,1.5233315243311676,1.584775086505191,-1.3838041433442252,-2.111751128673784,-1.7477776360090047
1995,7788620150,4.857405660377358,1029.77,3.99,5.49,4.99,1.4103773584905661,299.0,1.0,5.0,1.0,212,-0.5378237833986909,4.022805648256934,0.05232297804868133,1.8768887524961575,1.0701530773981216,1.3390649690974668,1.410377358490567,-1.4475083625337686,-2.243504365078027,-1.8455063638058977
1996,7788630016,4.9536,371.52,3.99,5.79,5.0,1.24,93.0,1.0,3.0,1.0,75,-0.04725081393095221,1.4740616318883648,0.002017246287052189,1.2855308843038655,1.2004794192281516,1.2378075622336038,1.24,-0.1673281376597963,-0.20800988549583002,-0.18766901157781316
1997,7788630036,4.944565217391304,227.45,4.54,5.29,5.0,1.391304347826087,64.0,1.0,4.0,1.0,46,-0.5011884240661565,3.8694631968227666,0.05147059541758244,1.5940677515624162,1.2181764335127987,1.3635210764919843,1.3913043478260865,-1.5922820124267623,-1.9656958767386696,-1.778988944582716
1998,7788630056,4.982189781021898,682.5600000000001,3.99,5.79,5.0,1.510948905109489,207.0,1.0,5.0,1.0,137,-0.4819091721669704,3.9119118580604915,0.07379243733255378,1.9890942611142794,1.121657751213733,1.5023659972256396,1.510948905109489,-1.2353506355643562,-1.9718924007614451,-1.6036215181629005
1999,7788630136,5.017471264367816,436.52,3.99,5.79,5.0,1.1954022988505748,104.0,1.0,2.0,1.0,87,-0.02045954581610897,1.2980574820649184,0.0004293066042254135,1.2164238942586436,1.1795967117896475,1.1957597529843735,1.1954022988505748,-0.0764104691901708,-0.09310149288441473,-0.08475598103729276
2000,7788630159,4.990888888888889,449.18,3.99,5.79,5.0,1.3333333333333333,120.0,1.0,3.0,1.0,90,-0.1888256856087352,2.2757413495747962,0.0157579530490147,1.5223268639959429,1.1824406299002195,1.3316129215311203,1.3333333333333333,-0.5938460407181203,-0.8091779172797864,-0.7015119789989533
2001,7788630691,4.884444444444444,87.92,4.49,5.49,5.0,1.1111111111111112,20.0,1.0,3.0,1.0,18,0.16233766233766267,0.3181818181818167,0.009071810542398813,1.047077922077922,1.2094155844155847,1.1298701298701301,1.1111111111111112,0.7051399916422919,0.7257675864749332,0.7154537890586126
2002,7788630692,4.9558333333333335,178.41,4.49,5.0,5.0,1.0277777777777777,37.0,1.0,2.0,1.0,36,0.062147488889670574,0.7197851807553852,0.0028232716381307453,0.9988274058700062,1.030522625203738,1.030522625203738,1.0277777777777777,0.2896641274154743,0.3006024002009036,0.29513326380818894
2003,7788630953,4.969315068493151,362.76,4.49,5.49,5.0,1.2328767123287672,90.0,1.0,3.0,1.0,73,-0.4278493013529915,3.358994692586455,0.030105316049664932,1.437951329511523,1.0101020281585313,1.2197481858214974,1.2328767123287672,-1.515320821831716,-1.9951195095649423,-1.7552201656983293
2004,7788630967,4.924166666666667,236.36,4.49,5.0,5.0,1.3333333333333333,64.0,1.0,4.0,1.0,48,0.4486529626194436,-0.875908630098577,0.01505158326207165,1.138543172062725,1.367356182998641,1.367356182998641,1.3333333333333333,1.7086993449603822,1.6486555561471783,1.6786774505537803
